clave_res,mes_año,Hombre_ingreso,Mujer_ingreso,Total_Ingresos_Respiratorios,Hombres_Recuperadas,Mujeres_Recuperadas,Total_Sobreviven,Hombre_defuncion,Mujer_defuncion,Total_Defunciones,Hombre_ambulatorio,Mujer_ambulatorio,Total_ambulatorio,Hombre_hospitalizado,Mujer_hospitalizado,Total_hospitalizado,Hombre_ingreso_PrimeraVez,Mujer_ingreso_PrimeraVez,Hombre_ingreso_subsecuente,Mujer_ingreso_subsecuente,Hombre_Infeccion_hosp,Mujer_Infeccion_hosp,Hombre_sala_recuperacion,Mujer_sala_recuperacion,Hombre_Terapia_intensiva,Mujer_Terapia_intensiva,Hombre_Terapia_intermedia,Mujer_Terapia_intermedia,MAPA,Fecha,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio,Temperatura Máxima,Humedad relativa Máxima,PM25 Máxima,PM10 Máxima,O3 Máxima,NO Máxima,NOX Máxima,NO2 Máxima,CO Máxima,SO2 Máxima,Temperatura Minima,Humedad relativa Minima,LAT_DECIMAL,LON_DECIMAL,ALTITUD
090100001,01/02/2017,14,11,25,11,11,22,3,0,3,2,2,4,12,9,21,14,11,0,0,1,0,14,11,14,11,14,11,090100001,01/02/2017,16.6957,33.78816,25.11113,49.07289,31.83379,4.97341,0.8173,33.00317,54.7743,21.76756,26.22365,78.83985,76.24741,147.32927,125.28957,249.25241,307.99617,307.99617,3.01281,90.54051,9.07078,3.40626,19.390806,-99.195413,2308
090090001,01/02/2017,2,1,3,2,1,3,0,0,0,0,0,0,2,1,3,2,1,0,0,0,0,2,1,2,1,2,1,090090001,01/02/2017,15.97337,40.80044,21.94795,49.56735,43.54433,3.27028,0.41484,23.79591,36.86685,13.12707,25.70367,80.85575,134.12194,222.12627,126.17512,204.29312,247.17126,247.17126,1.96869,46.03927,7.09827,6.18835,19.191249,-99.023371,2429
090160001,01/02/2017,3,4,7,2,3,5,1,1,2,0,1,1,3,3,6,3,4,0,0,0,0,3,4,3,4,3,4,090160001,01/02/2017,16.79445,33.19055,25.19461,48.9531,31.35962,5.04324,0.83291,33.47235,55.89577,22.40485,26.32584,78.53792,76.03614,147.3038,124.17481,252.60662,312.05327,312.05327,3.03384,92.02082,9.25859,3.05811,19.407269,-99.190754,2264
090140001,01/02/2017,5,1,6,4,1,5,1,0,1,1,0,1,3,0,3,5,1,0,0,0,0,5,1,5,1,5,1,090140001,01/02/2017,16.75035,37.00815,26.02212,54.79565,35.43783,4.89615,0.73733,30.28052,47.84108,17.58375,26.10024,82.94801,78.03528,147.03226,143.90287,263.25888,315.71749,315.71749,3.00178,89.95719,8.89243,5.00822,19.371992,-99.157853,2238
090070001,01/02/2017,70,56,126,60,51,111,10,5,15,9,10,19,59,45,104,69,53,1,3,0,0,70,56,70,56,70,56,090070001,01/02/2017,16.76573,37.97199,25.52031,50.66078,31.6926,4.70937,0.77759,30.93466,49.39026,18.48989,26.48333,81.50927,94.12535,163.40671,120.29315,319.58849,366.04864,366.04864,4.33803,75.75504,8.6564,4.71249,19.359004,-99.092622,2242
090110001,01/02/2017,17,17,34,15,11,26,2,6,8,1,2,3,15,15,30,16,17,1,0,2,0,17,17,17,17,17,17,090110001,01/02/2017,15.92152,39.8564,24.21808,57.2973,38.0065,2.86287,0.50858,21.32079,31.78268,10.52726,26.54111,80.54752,111.56133,299.23837,123.38031,186.56605,225.77501,225.77501,2.95088,41.63692,6.74687,7.387,19.270566,-99.004846,2249
090020001,01/02/2017,19,9,28,17,8,25,2,1,3,1,0,1,18,9,27,18,8,1,1,0,0,19,9,19,9,19,9,090020001,01/02/2017,16.03356,36.54789,26.0245,61.34039,30.60278,6.15571,0.76948,33.94287,61.02782,27.06921,26.22592,81.51639,77.14909,183.36411,123.358,333.50539,395.12551,395.12551,3.56198,107.97784,7.16781,6.30761,19.484102,-99.18436,2244
090050001,01/02/2017,46,44,90,42,39,81,4,5,9,7,5,12,39,39,78,42,42,4,2,0,0,46,44,46,44,46,44,090050001,01/02/2017,16.52873,38.98664,28.26422,67.5072,32.34872,5.21099,0.82475,32.85114,60.76971,28.15149,26.29784,82.93074,86.15224,214.72892,125.90896,320.9798,373.6271,373.6271,3.89659,93.77144,8.01262,9.25479,19.482945,-99.113471,2229
090040001,01/02/2017,2,2,4,1,1,2,1,1,2,0,1,1,2,1,3,2,1,0,1,0,0,2,2,2,2,2,2,090040001,01/02/2017,13.6238,40.27643,20.674,41.6057,31.00593,3.66006,0.60491,24.14784,35.24646,11.13928,22.53151,80.98084,68.48093,130.4663,99.78173,154.44602,209.15062,209.15062,2.1963,74.28202,2.66428,5.24745,19.35735,-99.299792,2780
090120001,01/02/2017,23,18,41,22,16,38,1,2,3,8,8,16,15,10,25,22,18,1,0,0,0,23,18,23,18,23,18,090120001,01/02/2017,15.6841,38.29502,22.06574,47.11349,38.01969,3.95323,0.61217,25.58208,38.10043,12.51372,25.07506,79.89596,80.36467,138.45223,133.16918,185.45809,235.76796,235.76796,2.56261,65.22363,7.49894,6.41242,19.288275,-99.167125,2280
090110001,01/03/2017,20,21,41,20,18,38,0,3,3,4,2,6,13,16,29,19,21,1,0,1,0,20,21,20,21,20,21,090110001,01/03/2017,16.47527,47.1828,22.70348,51.51783,37.58513,2.52914,0.46811,21.32714,29.21585,7.96329,27.49781,88.97745,99.37785,169.99438,116.32655,85.54772,120.32682,120.32682,1.95739,44.19357,7.79112,3.63042,19.270566,-99.004846,2249
090080001,01/03/2017,3,7,10,3,7,10,0,0,0,0,0,0,3,7,10,3,7,0,0,0,0,3,7,3,7,3,7,090080001,01/03/2017,15.89073,46.70765,21.0175,38.44106,37.8616,4.01602,0.54132,23.25656,32.58791,9.38058,25.44602,89.15651,69.82275,122.42674,112.34021,127.29332,174.78522,174.78522,1.82293,62.91199,7.76119,5.68939,19.304898,-99.241515,2520
090170001,01/03/2017,17,16,33,15,14,29,2,2,4,0,2,2,17,13,30,13,14,4,2,1,0,17,16,17,16,17,16,090170001,01/03/2017,17.01707,46.28465,24.40124,49.80591,26.91126,5.32559,0.77333,33.81054,57.01296,23.23082,26.98726,87.58773,70.79493,139.95892,104.09413,235.34318,283.25076,283.25076,2.94939,110.28101,9.36489,4.20702,19.419261,-99.113701,2229
090040001,01/03/2017,2,3,5,2,2,4,0,1,1,1,0,1,1,3,4,2,3,0,0,0,0,2,3,2,3,2,3,090040001,01/03/2017,13.91484,48.69157,20.72538,35.42286,32.30239,3.96187,0.61324,23.18151,32.47057,9.32038,23.15472,88.07373,70.6565,130.43984,88.91336,164.99496,218.47619,218.47619,2.11612,68.80549,6.2542,7.796,19.35735,-99.299792,2780
090110011,01/03/2017,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,090110011,01/03/2017,16.08177,47.53092,22.32514,48.47652,39.22694,2.815,0.53211,22.48741,32.27581,9.804,27.07033,89.60698,132.04167,185.7257,112.20984,114.87874,152.91804,152.91804,2.28352,46.41258,7.21266,4.23938,19.224778,-98.964944,2240
090140001,01/03/2017,1,2,3,1,2,3,0,0,0,0,2,2,1,0,1,1,2,0,0,0,0,1,2,1,2,1,2,090140001,01/03/2017,17.01875,45.86941,24.36602,43.55024,34.15244,4.95367,0.70983,27.91422,41.71492,13.81083,26.69995,86.97124,73.98768,115.03377,119.99586,174.36344,224.3822,224.3822,2.40075,63.07444,9.49373,4.99902,19.371992,-99.157853,2238
090160001,01/03/2017,13,10,23,10,9,19,3,1,4,0,1,1,12,8,20,12,10,1,0,1,0,13,10,13,10,13,10,090160001,01/03/2017,17.10232,41.57261,23.94108,41.28097,31.03809,4.78559,0.70647,30.89973,49.76042,18.84576,26.98274,83.55025,82.37378,118.55136,105.37848,233.90137,294.89262,294.89262,2.60602,75.46402,9.27852,2.92459,19.407269,-99.190754,2264
090130001,01/03/2017,18,19,37,18,17,35,0,2,2,2,1,3,13,17,30,18,19,0,0,0,1,18,19,18,19,18,19,090130001,01/03/2017,16.01927,47.46023,21.90138,44.2743,36.11005,3.5467,0.6807,24.80199,35.93066,11.14853,26.05238,88.57213,81.65554,146.97018,118.80464,152.24776,195.22363,195.22363,2.21528,68.38606,7.45015,4.27496,19.263462,-99.104913,2237
090100001,01/03/2017,21,23,44,19,22,41,2,1,3,4,3,7,14,20,34,21,23,0,0,0,0,21,23,21,23,21,23,090100001,01/03/2017,17.0075,42.19866,23.85014,41.29592,31.51075,4.74204,0.70069,30.46953,48.7323,18.26414,26.87777,84.13251,81.37478,118.87438,106.57701,227.73208,287.69754,287.69754,2.57476,74.72053,9.15822,3.23611,19.390806,-99.195413,2308
090060001,01/03/2017,9,6,15,9,6,15,0,0,0,0,0,0,9,6,15,8,5,1,1,0,0,9,6,9,6,9,6,090060001,01/03/2017,16.99616,45.68759,24.01845,41.38953,31.51729,4.1991,0.78723,30.45614,48.32343,17.85627,26.98742,86.88392,76.02735,119.91696,112.32899,219.64827,280.95005,280.95005,3.10664,84.0669,9.0111,4.78473,19.395901,-99.097612,2233
090050001,01/03/2017,44,35,79,40,31,71,4,4,8,2,3,5,42,31,73,39,27,5,8,0,0,44,35,44,35,44,35,090050001,01/03/2017,16.68903,48.21101,25.75665,54.26805,31.13176,4.621,0.76925,29.7788,51.90136,22.12421,26.96204,90.27409,82.49031,186.97634,116.73801,290.67401,342.01361,342.01361,3.4708,85.67292,8.74028,7.31535,19.482945,-99.113471,2229
090030001,01/03/2017,14,16,30,10,13,23,4,3,7,0,1,1,11,14,25,14,16,0,0,0,1,14,16,14,16,14,16,090030001,01/03/2017,16.83802,45.50718,24.67149,42.81106,36.89511,4.45321,0.66832,27.20814,38.58525,11.38197,26.57821,87.01328,69.81379,121.01048,129.95648,136.1149,178.75359,178.75359,2.2557,71.42386,9.01251,4.94848,19.350214,-99.162146,2247
090120001,01/03/2017,22,26,48,20,24,44,2,2,4,5,3,8,15,21,36,21,26,1,0,0,0,22,26,22,26,22,26,090120001,01/03/2017,16.13587,46.42534,21.19091,39.8362,37.70947,3.94374,0.59555,23.96774,33.86568,9.90114,25.74612,88.97076,67.756,125.33665,117.2977,145.574,190.87832,190.87832,1.88611,68.95244,7.9479,4.97063,19.288275,-99.167125,2280
090070001,01/03/2017,65,59,124,56,52,108,9,7,16,10,11,21,55,44,99,63,56,2,3,1,0,65,59,65,59,65,59,090070001,01/03/2017,17.13782,46.88585,23.27854,41.60457,33.17251,2.8114,0.74505,28.31946,43.47336,15.16592,27.21496,88.20141,77.09164,124.82568,114.58559,194.65756,249.73035,249.73035,2.80305,44.00965,9.05841,4.30154,19.359004,-99.092622,2242
090090001,01/03/2017,2,10,12,1,7,8,1,3,4,0,0,0,2,10,12,2,10,0,0,0,0,2,10,2,10,2,10,090090001,01/03/2017,15.80608,47.71895,22.05962,45.20629,42.28526,2.9214,0.53902,22.9175,32.95252,10.08914,26.69909,89.68505,144.83663,184.80387,112.21703,120.80539,160.16631,160.16631,2.17166,42.77709,7.1402,3.74499,19.191249,-99.023371,2429
090150001,01/03/2017,20,19,39,19,17,36,1,2,3,3,3,6,17,16,33,20,16,0,3,0,0,20,19,20,19,20,19,090150001,01/03/2017,17.09856,43.28027,24.78134,48.89351,29.98568,5.32114,0.72916,31.03068,51.48979,20.45069,26.84423,85.06997,77.42866,151.00128,106.91474,246.90176,300.20712,300.20712,2.95269,99.85644,9.28207,5.27901,19.441646,-99.151884,2230
090020001,01/03/2017,19,11,30,17,8,25,2,3,5,2,2,4,17,9,26,18,11,1,0,0,0,19,11,19,11,19,11,090020001,01/03/2017,16.36986,45.13071,25.52203,51.86445,29.02468,6.289,0.69667,31.25084,52.80111,21.57286,26.79417,88.47348,79.61269,169.32785,102.93748,259.77802,315.00391,315.00391,2.97794,115.7349,7.97544,5.29939,19.484102,-99.18436,2244
090170001,01/04/2017,9,13,22,9,12,21,0,1,1,0,3,3,9,9,18,9,12,0,1,0,0,9,13,9,13,9,13,090170001,01/04/2017,19.41942,37.92121,28.74467,56.55749,32.98439,3.81421,0.76621,32.1419,51.36594,19.28596,30.22023,82.8454,85.01069,178.2729,120.63582,243.2111,296.0079,296.0079,3.96794,37.43121,9.91972,5.09843,19.419261,-99.113701,2229
090100001,01/04/2017,16,14,30,16,14,30,0,0,0,4,4,8,12,10,22,16,13,0,1,0,1,16,14,16,14,16,14,090100001,01/04/2017,19.12276,35.4121,25.62916,43.08985,37.32326,2.71364,0.63489,27.58045,42.34664,14.7803,29.9708,80.75371,77.35359,136.45367,127.56537,211.0653,262.38659,262.38659,2.82412,40.97339,9.66305,2.63232,19.390806,-99.195413,2308
090060001,01/04/2017,9,7,16,9,4,13,0,3,3,1,1,2,8,6,14,8,7,1,0,0,0,9,7,9,7,9,7,090060001,01/04/2017,19.34578,37.63048,27.62731,45.72724,39.50747,2.88549,0.77436,27.97404,42.14381,14.1828,29.95264,82.57054,94.80192,153.83107,129.99791,207.32615,257.51212,257.51212,3.77807,33.6649,9.65268,5.51851,19.395901,-99.097612,2233
090110100,01/04/2017,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,090110100,01/04/2017,18.82618,38.22741,27.0132,48.95964,46.63616,1.82237,0.45828,23.75267,35.87132,12.13684,29.76549,82.89702,175.30786,248.20097,123.20131,199.96488,245.7608,245.7608,2.34609,21.72181,8.81949,6.54207,19.232204,-98.985071,2240
090040001,01/04/2017,3,2,5,3,2,5,0,0,0,2,1,3,1,1,2,3,2,0,0,0,0,3,2,3,2,3,2,090040001,01/04/2017,15.96459,41.12931,24.11479,37.42445,37.0168,2.30417,0.52331,20.82209,28.04282,7.25356,26.69103,86.52499,91.8278,102.4469,114.02171,139.77189,193.43644,193.43644,1.91855,38.78212,7.2765,5.9699,19.35735,-99.299792,2780
090080001,01/04/2017,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,090080001,01/04/2017,17.95079,39.30044,24.07866,42.33371,44.35156,2.36417,0.50173,20.42526,28.19507,7.82075,28.17693,83.72656,100.5253,157.4683,137.30476,135.9293,188.50911,188.50911,2.10426,32.58928,8.75466,5.88383,19.304898,-99.241515,2520
090020001,01/04/2017,19,11,30,18,11,29,1,0,1,1,3,4,18,8,26,18,9,1,2,0,0,19,11,19,11,19,11,090020001,01/04/2017,18.5506,37.83158,28.14819,54.99209,35.85046,3.37376,0.69398,30.59743,49.73142,19.17201,29.75328,85.21027,89.21772,184.0777,119.582,260.66969,317.86949,317.86949,3.385,37.82994,8.40746,4.8542,19.484102,-99.18436,2244
090150001,01/04/2017,14,11,25,12,11,23,2,0,2,2,1,3,12,10,22,13,11,1,0,0,0,14,11,14,11,14,11,090150001,01/04/2017,19.05383,36.97611,27.81975,52.79271,36.82294,3.20008,0.71755,29.64993,47.17655,17.5395,29.732,82.09264,88.41732,175.80571,124.80345,249.11298,303.52747,303.52747,3.53611,36.94635,9.39875,5.32763,19.441646,-99.151884,2230
090110001,01/04/2017,12,12,24,10,10,20,2,2,4,0,1,1,9,10,19,12,10,0,2,0,1,12,12,12,12,12,12,090110001,01/04/2017,18.75717,39.00198,26.67172,48.9432,45.02147,1.90566,0.46862,23.794,35.6765,11.89564,29.94365,83.18717,149.71147,245.95873,123.66092,197.68202,243.12783,243.12783,2.36508,22.7163,8.89948,6.6719,19.270566,-99.004846,2249
090130001,01/04/2017,17,7,24,16,4,20,1,3,4,6,2,8,11,5,16,17,7,0,0,1,0,17,7,17,7,17,7,090130001,01/04/2017,18.13243,39.9448,25.90059,47.19479,43.80344,2.33592,0.59645,21.77369,30.93716,9.18267,28.67252,83.61512,158.60993,196.92048,127.04207,165.25624,207.09774,207.09774,2.74615,31.20162,8.33164,6.04058,19.263462,-99.104913,2237
090140001,01/04/2017,4,3,7,3,3,6,1,0,1,1,1,2,2,2,4,4,3,0,0,0,0,4,3,4,3,4,3,090140001,01/04/2017,19.18562,38.45752,27.51494,48.1008,42.27819,3.21827,0.67138,25.01835,36.78651,11.78121,29.79626,81.00502,78.03958,174.942,142.94458,201.92533,249.24039,249.24039,3.14383,48.93872,10.18907,5.00315,19.371992,-99.157853,2238
090090001,01/04/2017,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,090090001,01/04/2017,19.04577,35.74973,27.17143,47.89984,51.17436,1.7192,0.45635,23.41133,35.00978,11.61396,29.09789,81.68243,193.10888,236.10724,123.31879,192.37273,238.51358,238.51358,2.27963,20.11575,8.65798,5.82555,19.191249,-99.023371,2429
090160001,01/04/2017,5,4,9,5,2,7,0,2,2,1,1,2,4,3,7,5,3,0,1,0,0,5,4,5,4,5,4,090160001,01/04/2017,19.21448,34.89641,25.5936,42.90055,36.71713,2.71546,0.63928,28.00979,43.20746,15.20501,30.10065,80.43993,76.38124,134.33989,126.23148,214.02661,265.50879,265.50879,2.8413,41.31326,9.72945,2.20983,19.407269,-99.190754,2264
090120001,01/04/2017,22,17,39,19,16,35,3,1,4,5,2,7,16,14,30,22,17,0,0,0,0,22,17,22,17,22,17,090120001,01/04/2017,18.22434,38.91963,24.45222,43.49292,44.46632,2.39634,0.55238,20.80752,29.3623,8.56033,28.37477,83.29714,108.47537,172.62039,136.0842,164.46357,211.19376,211.19376,2.46104,32.39812,8.85129,5.77841,19.288275,-99.167125,2280
090050001,01/04/2017,36,28,64,34,23,57,2,5,7,5,6,11,30,22,52,34,24,2,4,2,0,36,28,36,28,36,28,090050001,01/04/2017,19.07055,40.58162,28.54133,58.015,39.28352,2.89047,0.75431,29.26261,48.64376,19.38799,29.81536,87.52543,91.69189,219.0186,138.28248,300.86207,353.95682,353.95682,3.93657,34.384,9.20102,7.59863,19.482945,-99.113471,2229
090030001,01/04/2017,18,22,40,17,21,38,1,1,2,1,5,6,16,16,32,18,21,0,1,0,0,18,22,18,22,18,22,090030001,01/04/2017,18.9463,38.28075,27.10831,46.88326,43.3134,2.79972,0.63299,23.90099,34.07627,10.1724,29.50022,81.76958,77.32011,168.38304,141.50535,202.28416,246.5204,246.5204,2.91878,39.0048,9.69057,5.24607,19.350214,-99.162146,2247
090070001,01/04/2017,52,33,85,39,27,66,13,6,19,10,8,18,39,25,64,48,32,4,1,1,0,52,33,52,33,52,33,090070001,01/04/2017,19.77218,37.95018,26.72363,45.4977,42.79492,2.47076,0.69684,24.98147,35.97319,11.02417,30.19438,83.37413,114.33692,162.00628,128.59214,181.30211,228.50386,228.50386,3.42194,30.91183,10.11093,5.82631,19.359004,-99.092622,2242
090100001,01/05/2017,12,14,26,11,11,22,1,3,4,3,0,3,8,14,22,12,14,0,0,0,0,12,14,12,14,12,14,090100001,01/05/2017,20.57816,46.22399,32.75937,50.0987,47.68782,4.41973,0.63177,29.21768,41.69952,12.46211,30.08582,83.3163,76.66091,162.73929,179.14626,163.01162,216.14237,216.14237,2.31039,109.88624,13.3281,9.54622,19.390806,-99.195413,2308
090060001,01/05/2017,7,6,13,7,5,12,0,1,1,2,1,3,4,4,8,7,6,0,0,0,0,7,6,7,6,7,6,090060001,01/05/2017,20.66377,48.7888,33.75654,51.42921,46.69918,4.59237,0.79236,30.05817,42.09885,12.03523,30.21381,85.76819,79.83016,221.44841,169.54628,154.85894,200.03685,200.03685,2.82016,97.04204,12.79366,11.53553,19.395901,-99.097612,2233
090110001,01/05/2017,13,8,21,10,5,15,3,3,6,4,0,4,9,6,15,12,8,1,0,3,0,13,8,13,8,13,8,090110001,01/05/2017,20.35258,50.43835,31.35495,56.0725,53.27683,3.46022,0.47162,26.01302,36.03209,10.02331,30.18168,85.767,83.4182,400.06714,154.12022,145.5829,193.73907,193.73907,2.10653,50.07529,11.22295,11.35966,19.270566,-99.004846,2249
090160001,01/05/2017,5,5,10,4,4,8,1,1,2,0,2,2,5,3,8,5,5,0,0,0,0,5,5,5,5,5,5,090160001,01/05/2017,20.6826,45.58614,32.79005,50.05417,47.52319,4.47101,0.63156,29.5758,42.42218,12.81662,30.20136,82.69473,76.18481,159.87074,179.87851,166.75167,220.05615,220.05615,2.32728,113.10655,13.46642,9.06101,19.407269,-99.190754,2264
090040001,01/05/2017,2,2,4,1,2,3,1,0,1,0,0,0,2,2,4,2,2,0,0,0,0,2,2,2,2,2,2,090040001,01/05/2017,17.47284,53.9925,31.19391,45.37178,45.14828,3.25995,0.60195,22.75216,28.31131,5.56993,26.7782,89.7451,70.59399,142.1755,142.24842,108.61196,170.10828,170.10828,1.95796,41.02211,10.65637,15.76849,19.35735,-99.299792,2780
090140001,01/05/2017,3,1,4,3,1,4,0,0,0,1,0,1,2,1,3,2,1,1,0,0,0,3,1,3,1,3,1,090140001,01/05/2017,20.56092,49.55887,32.9019,51.16603,47.43329,4.59313,0.56466,27.41639,37.30475,9.91255,29.80168,86.96013,88.95539,220.93388,189.87188,131.79074,182.02674,182.02674,2.10161,107.91625,13.19331,11.99436,19.371992,-99.157853,2238
090120001,01/05/2017,16,18,34,12,17,29,4,1,5,2,4,6,13,13,26,15,18,1,0,0,0,16,18,16,18,16,18,090120001,01/05/2017,19.49255,50.84315,31.32165,50.26912,52.00977,3.44439,0.68481,23.08115,30.3703,7.27296,28.7932,87.21667,79.12437,207.21065,172.80439,107.29826,156.0453,156.0453,2.08783,63.32639,11.96002,13.12508,19.288275,-99.167125,2280
090080001,01/05/2017,4,3,7,4,3,7,0,0,0,1,0,1,3,3,6,4,3,0,0,0,0,4,3,4,3,4,3,090080001,01/05/2017,19.22996,51.47439,31.49656,49.23644,51.38222,3.3604,0.6345,22.80684,29.7693,6.98407,28.52538,87.84154,76.21525,181.79825,167.65978,102.53965,156.21856,156.21856,1.9238,60.17906,11.98622,13.90465,19.304898,-99.241515,2520
090030001,01/05/2017,17,17,34,17,16,33,0,1,1,3,5,8,12,11,23,17,17,0,0,0,0,17,17,17,17,17,17,090030001,01/05/2017,20.32001,49.54058,34.04921,51.3204,51.84298,4.0859,0.65482,26.89165,35.42902,8.59144,29.70527,86.49961,83.92018,211.08059,175.60051,110.13604,162.65566,162.65566,2.23784,86.28034,12.81944,12.08992,19.350214,-99.162146,2247
090130001,01/05/2017,25,18,43,24,16,40,1,2,3,2,3,5,19,14,33,25,18,0,0,0,0,25,18,25,18,25,18,090130001,01/05/2017,19.56909,51.71906,30.11725,52.82686,50.69532,3.50667,0.70253,24.46352,32.63382,8.17855,29.17261,87.28467,76.24982,245.68967,163.77479,129.26748,173.86131,173.86131,2.28216,66.71897,11.21353,12.38755,19.263462,-99.104913,2237
090170001,01/05/2017,12,11,23,12,10,22,0,1,1,0,3,3,12,8,20,12,10,0,1,0,0,12,11,12,11,12,11,090170001,01/05/2017,20.86718,48.48273,34.72938,62.05499,40.99064,5.25555,0.87003,33.34283,48.62526,15.32432,30.44576,84.94909,77.39898,273.28199,165.95071,162.51037,211.59414,211.59414,2.93199,132.94506,12.87832,11.92711,19.419261,-99.113701,2229
090090001,01/05/2017,3,7,10,3,6,9,0,1,1,1,3,4,1,3,4,2,7,1,0,0,0,3,7,3,7,3,7,090090001,01/05/2017,19.86632,52.13013,30.3102,50.73142,57.26057,3.08811,0.50023,25.51185,35.26855,9.75976,29.28623,86.54436,95.2334,267.15836,146.51963,141.51932,189.91077,189.91077,1.75606,52.26919,10.5548,12.55931,19.191249,-99.023371,2429
090070001,01/05/2017,50,33,83,44,28,72,6,5,11,13,7,20,34,26,60,47,33,3,0,1,0,50,33,50,33,50,33,090070001,01/05/2017,20.85117,49.47137,32.27574,51.05655,50.45338,4.53597,0.7581,27.96407,37.7145,9.75659,30.39315,87.76572,79.50582,218.62849,167.94539,127.72654,178.83945,178.83945,2.65239,82.39334,13.20508,11.28646,19.359004,-99.092622,2242
090120161,01/05/2017,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,090120161,01/05/2017,18.84388,51.86932,31.22271,48.99529,55.04459,3.19125,0.66401,20.40701,26.35663,5.98068,27.89059,87.62806,77.90844,204.23611,170.13547,79.28603,128.46654,128.46654,1.82355,55.32115,11.46562,13.97032,19.235834,-99.205819,2869
090020001,01/05/2017,11,9,20,10,8,18,1,1,2,3,0,3,8,9,17,8,9,3,0,0,1,11,9,11,9,11,9,090020001,01/05/2017,20.18151,47.93965,34.42955,61.08437,43.00876,5.50219,0.69871,31.02954,46.62884,15.62386,30.09708,88.10918,80.52146,193.72051,157.76918,226.24526,286.10683,286.10683,2.90283,127.26934,12.16917,11.0651,19.484102,-99.18436,2244
090150001,01/05/2017,14,11,25,13,10,23,1,1,2,2,0,2,12,11,23,14,10,0,1,0,0,14,11,14,11,14,11,090150001,01/05/2017,20.56016,47.35972,34.16262,58.61936,44.38913,5.01332,0.74106,30.76437,45.04735,14.28289,30.12493,84.41534,79.56266,211.28663,163.83563,196.21121,250.75113,250.75113,2.86923,118.90204,12.83181,11.36523,19.441646,-99.151884,2230
090050001,01/05/2017,41,36,77,37,28,65,4,8,12,7,7,14,33,29,62,38,32,3,4,1,0,41,36,41,36,41,36,090050001,01/05/2017,20.63694,50.2346,36.01299,63.94191,46.42736,4.93305,0.80191,30.84867,46.46859,15.62448,30.10815,90.59949,80.22941,234.7774,160.29427,230.17905,284.01592,284.01592,3.39461,108.11337,12.48478,13.03751,19.482945,-99.113471,2229
090020001,01/06/2017,13,6,19,13,6,19,0,0,0,3,0,3,10,5,15,12,4,1,2,1,0,13,6,13,6,13,6,090020001,01/06/2017,18.97965,56.12893,20.41342,38.25772,31.64997,3.72305,0.53416,24.33302,37.05004,12.74341,28.57424,92.11133,62.72292,149.08637,122.91805,140.83035,188.90824,188.90824,2.11605,54.2511,12.1584,12.82516,19.484102,-99.18436,2244
090060001,01/06/2017,4,3,7,4,3,7,0,0,0,1,0,1,3,3,6,4,3,0,0,0,0,4,3,4,3,4,3,090060001,01/06/2017,19.44854,56.79763,19.3403,32.0181,33.85792,3.06629,0.60183,24.38605,35.54248,11.14793,28.97311,90.60552,60.17678,106.79903,133.02638,126.01242,170.59314,170.59314,2.07322,54.33338,13.24788,12.53606,19.395901,-99.097612,2233
090080001,01/06/2017,7,4,11,7,4,11,0,0,0,3,0,3,4,4,8,7,4,0,0,0,2,7,4,7,4,7,4,090080001,01/06/2017,18.1714,58.29643,16.21651,28.13184,36.76887,2.47021,0.46849,18.89646,25.64092,6.76636,27.105,90.91476,58.91141,92.77979,128.24598,80.28283,123.68204,123.68204,1.49526,44.81757,12.01804,14.40613,19.304898,-99.241515,2520
090140001,01/06/2017,0,6,6,0,5,5,0,1,1,0,1,1,0,5,5,0,6,0,0,0,0,0,6,0,6,0,6,090140001,01/06/2017,19.61678,56.08524,18.29231,30.66453,37.93697,3.39022,0.52857,22.12826,31.154,9.02864,28.79652,89.99534,68.95822,98.02328,142.95319,109.49193,157.76987,157.76987,1.99919,59.95623,13.98721,12.99537,19.371992,-99.157853,2238
090050001,01/06/2017,41,18,59,40,17,57,1,1,2,8,3,11,31,15,46,30,15,11,3,0,0,41,18,41,18,41,18,090050001,01/06/2017,19.37386,58.58307,19.68761,39.27871,31.69899,3.32438,0.58148,23.83166,36.70733,12.87744,29.07384,94.90054,62.81657,144.64318,126.89661,154.62901,198.2564,198.2564,2.17358,66.87349,12.82902,14.87081,19.482945,-99.113471,2229
090130001,01/06/2017,17,11,28,17,11,28,0,0,0,0,1,1,16,9,25,17,11,0,0,0,0,17,11,17,11,17,11,090130001,01/06/2017,18.59393,58.94727,17.31423,31.30151,37.25107,2.48584,0.54606,20.41448,28.16148,7.75175,27.9232,90.80199,54.8309,115.25359,129.92896,95.33718,136.45891,136.45891,1.63801,45.41667,11.72063,13.48501,19.263462,-99.104913,2237
